"timestamp","position_lat","position_long","distance","accumulated_power","enhanced_speed","enhanced_altitude","power","vertical_oscillation","stance_time_percent","stance_time","vertical_ratio","stance_time_balance","step_length","heart_rate","cadence","activity_type","fractional_cadence","run_id","context"
2025-10-12 10:04:54,46.1696335673332,8.79674241878092,0,NA,0,205.8,0,6553.5,655.35,6553.5,655.35,655.35,6553.5,84,0,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:04:55,46.1696252692491,8.79673370160162,0.34,NA,0,206,0,6553.5,655.35,6553.5,655.35,655.35,6553.5,84,0,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:04:56,46.1696209944785,8.79673562943935,0.34,NA,0,206,0,6553.5,655.35,6553.5,655.35,655.35,6553.5,83,0,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:04:57,46.1696220841259,8.79673806019127,0.34,NA,0,206,0,6553.5,655.35,6553.5,655.35,655.35,6553.5,83,0,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:04:58,46.1696225870401,8.79673831164837,0.34,NA,0,206,0,6553.5,655.35,6553.5,655.35,655.35,6553.5,83,0,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:09,46.1695371754467,8.79609567113221,0.34,237,2.221,205.8,65535,94.3,655.35,333,10.19,655.35,925,77,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:10,46.1695251893252,8.79607303999364,2.71,508,2.529,205.8,271,101.3,655.35,320,9.75,655.35,1039,77,73,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:11,46.1695249378681,8.7960375007242,5.49,753,2.277,205.8,245,94.7,655.35,326,10.12,655.35,935,78,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:12,46.1695276200771,8.79599726758897,8.16,993,2.277,205.8,240,94.7,655.35,326,10.12,655.35,935,78,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:13,46.1695291288197,8.79596080631018,10.98,1266,2.575,205.8,273,100.8,655.35,314,9.66,655.35,1044,79,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:14,46.1695268657058,8.79593096673489,13.44,1532,2.603,205.8,266,101.6,655.35,313,9.63,655.35,1055,79,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:15,46.1695204954594,8.79590540193021,15.63,1805,2.575,205.8,273,100.8,655.35,314,9.66,655.35,1044,80,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:16,46.1695177294314,8.79586977884173,18.3,2068,2.501,205.8,263,99.3,655.35,315,9.8,655.35,1013,80,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:17,46.1695133708417,8.79583138972521,21.29,2322,2.501,205.8,254,100.5,655.35,321,9.77,655.35,1027,81,73,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:18,46.1695053242147,8.79579216241837,24.25,2587,2.594,205.8,265,102.7,655.35,319,9.63,655.35,1065,81,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:19,46.1695016361773,8.7957629095763,26.71,2893,2.855,206,306,109.2,655.35,312,9.31,655.35,1173,82,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:20,46.1694953497499,8.79573323763907,29.06,3203,2.855,206,310,109.2,655.35,312,9.31,655.35,1173,84,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:21,46.1694914940745,8.79570432007313,31.5,3487,2.687,206,284,105.3,655.35,316,9.53,655.35,1104,86,72,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:22,46.1694868002087,8.79567255266011,33.95,3747,2.547,206,260,102.8,655.35,326,9.69,655.35,1061,88,72,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:23,46.1694893985987,8.7956365942955,36.56,4005,2.519,206,258,102.4,655.35,326,9.75,655.35,1049,89,72,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:24,46.1694836989045,8.79560809582472,38.87,4263,2.519,206,258,102.4,655.35,326,9.75,655.35,1049,91,72,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:25,46.1694759037346,8.79557540640235,41.42,4521,2.519,206,258,102.4,655.35,326,9.75,655.35,1049,92,70,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:26,46.1694694496691,8.79554749466479,43.8,4780,2.519,206,259,103.6,655.35,332,9.74,655.35,1064,94,70,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:27,46.1694687791169,8.79551011137664,46.66,5031,2.51,206,251,96.5,655.35,361,8.97,655.35,1075,95,70,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:28,46.1694618221372,8.79547381773591,49.35,5283,2.519,206,252,96.7,655.35,361,8.95,655.35,1079,97,70,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:29,46.1694557033479,8.79544196650386,51.96,5539,2.547,206,256,97.5,655.35,360,8.93,655.35,1091,98,70,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:30,46.169447991997,8.79541631788015,54.36,5805,2.566,206,266,104.9,655.35,331,9.67,655.35,1084,99,71,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:31,46.1694412026554,8.79539452493191,56.31,6072,2.566,206,267,104.9,655.35,331,9.67,655.35,1084,100,71,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:32,46.1694311443716,8.795370971784,58.23,6338,2.566,206,266,104.9,655.35,331,9.67,655.35,1084,101,72,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:33,46.1694208346307,8.79533710889518,60.68,6598,2.538,206,260,102.7,655.35,326,9.71,655.35,1057,102,72,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:34,46.1694064177573,8.7953014858067,63.87,6856,2.51,206,258,102.2,655.35,326,9.77,655.35,1045,103,71,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:35,46.1693900730461,8.79527759738266,66.63,7114,2.51,206,258,103.1,655.35,333,9.72,655.35,1060,104,71,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:36,46.169373895973,8.79525505006313,69.02,7378,2.566,206,264,104.9,655.35,331,9.67,655.35,1084,105,71,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:37,46.1693549528718,8.79522898234427,71.89,7643,2.566,206,265,104.9,655.35,331,9.67,655.35,1084,106,72,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:06:38,46.169331818819,8.79519897513092,75.34,7914,2.594,206,271,104.4,655.35,324,9.66,655.35,1080,107,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:39,46.1693130433559,8.79516620188951,78.56,8186,2.603,206,272,103.2,655.35,318,9.65,655.35,1069,108,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:40,46.1692960280925,8.79514340311289,81.49,8480,2.762,206,294,106.8,655.35,315,9.41,655.35,1135,109,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:41,46.1692754924297,8.79511959850788,84.52,8783,2.818,206,303,108.3,655.35,313,9.35,655.35,1158,110,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:42,46.1692594829947,8.79509344696999,87.54,9084,2.818,206,301,108.3,655.35,313,9.35,655.35,1158,110,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:43,46.1692371033132,8.79507157020271,90.34,9387,2.827,206,303,108.5,655.35,313,9.33,655.35,1161,111,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:44,46.1692220158875,8.79504567012191,92.95,9684,2.837,206.2,297,108.6,655.35,313,9.31,655.35,1165,112,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:45,46.1692081857473,8.79502505064011,95.23,9977,2.827,206.2,293,108.5,655.35,313,9.33,655.35,1161,112,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:46,46.1691871471703,8.7949975579977,97.93,10268,2.809,206.2,291,107.8,655.35,314,9.34,655.35,1154,113,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:47,46.169159905985,8.79496520385146,101.3,10555,2.781,206.2,287,107.4,655.35,314,9.4,655.35,1142,114,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:48,46.1691411305219,8.79493955522776,104.71,10842,2.781,206.2,287,107.4,655.35,314,9.4,655.35,1142,114,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:49,46.1691226065159,8.79491776227951,107.53,11132,2.799,206.2,290,107.7,655.35,314,9.36,655.35,1150,115,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:50,46.1691023223102,8.79489647224545,110.26,11425,2.818,206.2,293,108.3,655.35,313,9.35,655.35,1158,116,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:51,46.1690748296678,8.79487367346883,113.38,11719,2.818,206.2,294,108.3,655.35,313,9.35,655.35,1158,116,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:52,46.1690495163202,8.79485229961574,116.7,12014,2.818,206.2,295,108.3,655.35,313,9.35,655.35,1158,117,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:53,46.1690294835716,8.79484106786549,119.36,12310,2.827,206.2,296,108.5,655.35,313,9.33,655.35,1161,117,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:54,46.1690074391663,8.79483704455197,121.84,12607,2.837,206.2,297,108.6,655.35,313,9.31,655.35,1165,118,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:55,46.1689874064177,8.79482405260205,124.37,12903,2.837,206.2,296,108.6,655.35,313,9.31,655.35,1165,118,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:56,46.1689622607082,8.79481215029955,127.09,13197,2.827,206.2,294,108.5,655.35,313,9.33,655.35,1161,118,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:57,46.1689387913793,8.79479790106416,130.4,13490,2.818,206.2,293,108.3,655.35,313,9.35,655.35,1158,119,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:58,46.168924793601,8.79478625021875,132.29,13783,2.818,206.2,293,108.3,655.35,313,9.35,655.35,1158,119,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:06:59,46.1689055990428,8.79477954469621,134.05,14076,2.818,206.2,293,108.3,655.35,313,9.35,655.35,1158,119,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:00,46.1688834708184,8.79476227797568,136.66,14367,2.809,206.2,291,107.8,655.35,314,9.34,655.35,1154,120,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:01,46.1688604205847,8.79474635235965,139.06,14655,2.781,206.4,288,107.4,655.35,314,9.4,655.35,1142,120,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:02,46.1688429024071,8.79473235458136,141.44,14943,2.771,206.4,288,107.3,655.35,314,9.42,655.35,1138,120,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:03,46.1688246298581,8.79472439177334,143.59,15231,2.762,206.4,288,106.8,655.35,315,9.41,655.35,1135,121,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:04,46.1688047647476,8.79471072927117,145.72,15519,2.753,206.6,288,106.6,655.35,315,9.43,655.35,1131,121,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:05,46.168781882152,8.7947041913867,148.39,15807,2.734,206.8,288,106.4,655.35,315,9.47,655.35,1123,121,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:06,46.1687576584518,8.79469756968319,151.14,16097,2.725,207,290,105.8,655.35,316,9.45,655.35,1119,122,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:07,46.1687401402742,8.79468424245715,153.46,16390,2.725,207.2,293,105.8,655.35,316,9.45,655.35,1119,122,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:08,46.168718431145,8.79466940648854,155.82,16685,2.715,207.4,295,105.7,655.35,316,9.47,655.35,1115,122,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:09,46.1686916928738,8.79464794881642,159.18,16982,2.706,207.6,297,105.6,655.35,316,9.49,655.35,1112,123,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:10,46.1686645355076,8.79462724551558,162.67,17282,2.706,207.8,300,105.6,655.35,316,9.49,655.35,1112,123,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:11,46.1686481907964,8.79461534321308,165.17,17586,2.706,207.8,304,105.6,655.35,316,9.49,655.35,1112,123,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:12,46.1686239670962,8.79460511729121,167.71,17893,2.715,208,307,102.8,655.35,305,9.47,655.35,1086,124,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:13,46.1685998272151,8.7945900298655,170.65,18210,2.715,208.2,317,102.8,655.35,305,9.47,655.35,1086,124,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:14,46.1685779504478,8.79456748254597,173.79,18536,2.715,208.2,326,102.8,655.35,305,9.47,655.35,1086,124,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:15,46.1685627792031,8.79455138929188,176.13,18872,2.725,208.4,336,102.9,655.35,305,9.44,655.35,1089,125,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:16,46.1685455963016,8.79453973844647,178.36,19216,2.725,208.6,344,104.5,655.35,310,9.46,655.35,1104,125,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:17,46.1685267370194,8.79452825523913,180.33,19567,2.725,208.6,351,104.5,655.35,310,9.46,655.35,1104,126,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:18,46.1685028485954,8.79451132379472,182.97,19922,2.706,208.8,355,105.6,655.35,316,9.49,655.35,1112,126,72,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:19,46.1684818100184,8.79449732601643,185.23,20277,2.678,209,355,104.8,655.35,317,9.52,655.35,1100,127,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:20,46.1684589274228,8.79448232240975,188.19,20634,2.678,209,357,104.8,655.35,317,9.52,655.35,1100,127,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:21,46.1684314347804,8.79446480423212,191.74,20989,2.669,209,355,104.6,655.35,317,9.54,655.35,1096,128,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:22,46.168404109776,8.79444007761776,195.2,21340,2.669,208.8,351,104.6,655.35,317,9.54,655.35,1096,128,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:23,46.1683746054769,8.79441870376468,198.75,21691,2.706,208.8,351,103.9,655.35,311,9.47,655.35,1096,128,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:24,46.1683531478047,8.79440629854798,201.92,22042,2.734,208.6,351,104.7,655.35,310,9.44,655.35,1108,129,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:25,46.1683263257146,8.79438509233296,205.21,22390,2.762,208.6,348,103.8,655.35,304,9.39,655.35,1104,129,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:26,46.1682981625199,8.79435894079506,208.64,22733,2.781,208.6,343,104,655.35,304,9.35,655.35,1112,130,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:27,46.1682736035436,8.79433756694198,211.63,23068,2.79,208.6,335,102.6,655.35,299,9.31,655.35,1101,130,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:28,46.1682521458715,8.79431610926986,215.05,23398,2.818,208.6,330,101.4,655.35,294,9.24,655.35,1097,130,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:29,46.1682337056845,8.79429222084582,217.58,23719,2.818,208.4,321,101.4,655.35,294,9.24,655.35,1097,131,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:30,46.168211242184,8.79426531493664,220.56,24037,2.837,208.4,318,102,655.35,293,9.23,655.35,1105,131,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:31,46.1681974958628,8.79424905404449,222.96,24354,2.865,208.4,317,102.7,655.35,292,9.2,655.35,1116,131,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:32,46.1681727692485,8.79422902129591,225.95,24662,2.846,208.4,308,102.1,655.35,293,9.21,655.35,1108,131,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:33,46.1681465338916,8.79420924000442,229.36,24964,2.837,208.4,302,102,655.35,293,9.23,655.35,1105,132,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:34,46.1681234836578,8.79419725388288,232.13,25262,2.837,208.4,298,102,655.35,293,9.23,655.35,1105,132,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:35,46.1680978350341,8.79419256001711,234.89,25565,2.893,208.4,303,103,655.35,292,9.14,655.35,1126,132,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:36,46.168071012944,8.79418401047587,238.1,25867,2.893,208.4,302,103,655.35,292,9.14,655.35,1126,132,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:37,46.1680439393967,8.79416414536536,241.27,26168,2.893,208.4,301,104.9,655.35,296,9.19,655.35,1141,132,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:38,46.1680194642395,8.79414830356836,244.24,26474,2.939,208.2,306,105.8,655.35,295,9.12,655.35,1160,132,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:39,46.1679980903864,8.79414335824549,246.98,26777,2.958,208.2,303,106,655.35,295,9.08,655.35,1167,132,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:40,46.1679782252759,8.79412709735334,249.31,27078,2.958,208,301,106,655.35,295,9.08,655.35,1167,132,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:41,46.1679524090141,8.79410974681377,252.3,27372,2.921,207.8,294,107.3,655.35,300,9.18,655.35,1168,132,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:42,46.1679269280285,8.79409993998706,254.97,27657,2.865,207.8,285,105.8,655.35,302,9.24,655.35,1145,132,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:43,46.1679023690522,8.79409273155034,257.62,27937,2.827,207.6,280,105,655.35,303,9.28,655.35,1130,133,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:44,46.1678757146001,8.79408745095134,260.68,28215,2.827,207.4,278,105,655.35,303,9.28,655.35,1130,133,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:45,46.1678510718048,8.79407538101077,263.75,28491,2.827,207.2,276,105,655.35,303,9.28,655.35,1130,133,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:46,46.1678265128285,8.79406389780343,266.56,28770,2.865,207.2,279,107.5,655.35,307,9.26,655.35,1161,133,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:47,46.1678030434996,8.79405610263348,269.18,29052,2.883,207,282,108.2,655.35,306,9.25,655.35,1168,132,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:48,46.1677801609039,8.79405367188156,271.7,29332,2.883,206.8,280,108.2,655.35,306,9.25,655.35,1168,133,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:49,46.1677501536906,8.79405367188156,274.73,29602,2.827,206.6,270,106.7,655.35,308,9.31,655.35,1146,133,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:50,46.1677209846675,8.79404227249324,277.85,29868,2.827,206.4,266,108.5,655.35,313,9.33,655.35,1161,133,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:51,46.1676976829767,8.79402969963849,280.78,30131,2.846,206.2,263,108.7,655.35,313,9.29,655.35,1169,133,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:52,46.1676789075136,8.79402961581945,283.45,30398,2.911,206.2,267,110.4,655.35,311,9.22,655.35,1196,133,73,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:07:53,46.1676606349647,8.79402282647789,286.23,30665,2.911,206,267,110.4,655.35,311,9.22,655.35,1196,133,74,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:54,46.1676395963877,8.79401871934533,289.17,30925,2.883,206,260,108.2,655.35,306,9.25,655.35,1168,133,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:55,46.1676180548966,8.79401318728924,292.17,31181,2.883,206,256,106.5,655.35,301,9.23,655.35,1153,133,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:56,46.1676002014428,8.79401427693665,295.26,31435,2.883,206,254,106.5,655.35,301,9.23,655.35,1153,133,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:57,46.1675810068846,8.79401712678373,298.2,31689,2.883,206,254,104.8,655.35,296,9.21,655.35,1138,133,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:58,46.167555609718,8.79399868659675,301.13,31944,2.883,206,255,104.8,655.35,296,9.21,655.35,1138,133,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:07:59,46.1675312183797,8.79398980177939,303.91,32202,2.893,206,258,104.9,655.35,296,9.19,655.35,1141,133,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:00,46.1675049830228,8.79398955032229,306.67,32461,2.893,206,259,104.9,655.35,296,9.19,655.35,1141,133,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:01,46.1674797534943,8.79398636519909,309.28,32721,2.893,206,260,103,655.35,292,9.14,655.35,1126,133,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:02,46.1674550268799,8.79398494027555,312.17,32983,2.893,206,262,103,655.35,292,9.14,655.35,1126,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:03,46.1674404423684,8.79395593889058,314.72,33247,2.893,206,264,103,655.35,292,9.14,655.35,1126,133,78,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:04,46.1674151290208,8.79394906572998,316.87,33512,2.893,206,265,101.1,655.35,288,9.09,655.35,1112,133,78,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:05,46.1673965211958,8.79395258612931,318.65,33778,2.893,206,266,101.1,655.35,288,9.09,655.35,1112,134,77,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:06,46.1673804279417,8.79395585507154,321.1,34047,2.883,206,269,102.9,655.35,292,9.16,655.35,1123,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:07,46.1673700343817,8.79394814372063,322.94,34317,2.874,206,270,102.8,655.35,292,9.18,655.35,1119,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:08,46.1673590540886,8.79393079318106,323.78,34588,2.874,206,271,102.8,655.35,292,9.18,655.35,1119,133,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:09,46.1673407815397,8.79392056725919,324.9,34860,2.865,206,272,102.7,655.35,292,9.2,655.35,1116,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:10,46.167320413515,8.79390941932797,325.89,35131,2.846,206,271,102.1,655.35,293,9.21,655.35,1108,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:11,46.1672881431878,8.79388745874166,328.42,35402,2.827,206,271,101.9,655.35,293,9.25,655.35,1101,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:12,46.1672800127417,8.7937546055764,337.17,35669,2.79,205.8,267,101.1,655.35,294,9.3,655.35,1086,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:13,46.1672866344452,8.79364698193967,345.13,35937,2.79,205.8,268,101.1,655.35,294,9.3,655.35,1086,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:14,46.1672791745514,8.79358579404652,350.63,36215,2.865,205.8,278,102.7,655.35,292,9.2,655.35,1116,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:15,46.1672774143517,8.79351714625955,356.8,36512,2.986,206,297,105.1,655.35,289,9.03,655.35,1163,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:16,46.1672901548445,8.79345369525254,361.26,36946,4.143,206,434,123,655.35,260,7.62,655.35,1614,134,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:17,46.1672944296151,8.79341136664152,365.38,37397,4.264,206,451,124.7,655.35,256,7.51,655.35,1661,135,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:18,46.1672909930348,8.79337130114436,368.95,37839,4.143,206,442,123,655.35,260,7.62,655.35,1614,135,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:19,46.1672847066075,8.7933262065053,372.61,38282,4.115,206,443,122.9,655.35,260,7.67,655.35,1603,136,78,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:20,46.1672821920365,8.79328178241849,375.7,38654,3.76,206,372,115.6,655.35,266,7.99,655.35,1446,136,78,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:21,46.1672750674188,8.79324104636908,379.06,39026,3.742,206,372,115.6,655.35,266,8.03,655.35,1439,136,77,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:22,46.1672678589821,8.79320634528995,382.09,39367,3.424,205.8,341,113,655.35,278,8.47,655.35,1334,137,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:23,46.1672607343644,8.79316954873502,385.01,39706,3.406,205.8,339,112.5,655.35,279,8.47,655.35,1326,137,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:24,46.1672510951757,8.79313333891332,387.92,40029,3.238,205.8,323,111.4,655.35,288,8.72,655.35,1278,137,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:25,46.1672427132726,8.79310173913836,390.37,40340,3.107,205.8,311,110.9,655.35,296,8.92,655.35,1242,137,75,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:26,46.1672297213227,8.79307013936341,393.41,40644,3.032,205.8,304,109.3,655.35,298,9.01,655.35,1212,138,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:27,46.1672101914883,8.79303669556975,396.38,40935,2.911,205.8,291,105.1,655.35,296,9.15,655.35,1149,138,76,"running",0,"Ascona_Locarno_10k","race"
2025-10-12 10:08:28,46.1671934276819,8.79300903528929,399.33,41225,2.902,205.8,290,105,655.35,296,9.17,655.35,1145,138,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:29,46.1671764124185,8.79298665560782,401.97,41518,2.921,205.8,293,103.6,655.35,291,9.11,655.35,1137,138,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:30,46.1671572178602,8.79296050406992,404.7,41812,2.921,205.8,294,103.6,655.35,291,9.11,655.35,1137,138,76,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:31,46.167132826522,8.79293368197978,407.87,42102,2.874,206,290,102.8,655.35,292,9.18,655.35,1119,138,77,"running",0.5,"Ascona_Locarno_10k","race"
2025-10-12 10:08:32,46.1671139672399,8.7929097097367,410.96,42392,2.874,205.8,290,102.8,655.35,292,9.18,655.35,1119,138,77,"running",0.5,"Ascona_Locarno_10k","race"
